state_class,magnitude_quantizer,bits_per_magnitude,bits_per_phase,k,sample_idx,fidelity,compression_ratio
tfim,percentile,3,3,,16,0.9876188800000166,8.30200152014188
tfim,lloyd,4,4,,16,0.8073298444124651,6.69281045751634
tfim,topk,4,4,8.0,16,0.9891015045210891,6.491283676703645
tfim,log,4,4,,16,0.6100084955885854,6.69281045751634
tfim,percentile,4,4,,16,0.9859110277803687,6.432665881429132
tfim,lloyd,2,2,,17,0.7980877463157364,12.337349397590362
tfim,topk,2,2,8.0,17,0.961304539444924,11.636363636363637
tfim,log,2,2,,17,0.45065156379520244,12.337349397590362
tfim,percentile,2,2,,17,0.9817856788468994,11.441340782122905
tfim,lloyd,3,3,,17,0.8044241099795983,8.752136752136753
tfim,topk,3,3,8.0,17,0.9884159538030174,8.402051282051282
tfim,log,3,3,,17,0.6027494558292872,8.752136752136753
tfim,percentile,3,3,,17,0.9850688888174628,8.30200152014188
tfim,lloyd,4,4,,17,0.8126521761914307,6.69281045751634
tfim,topk,4,4,8.0,17,0.9908892242472896,6.491283676703645
tfim,log,4,4,,17,0.6188795202569645,6.69281045751634
tfim,percentile,4,4,,17,0.9878660768595314,6.432665881429132
tfim,lloyd,2,2,,18,0.7991598303427053,12.337349397590362
tfim,topk,2,2,8.0,18,0.9629989271107018,11.636363636363637
tfim,log,2,2,,18,0.43274932123686377,12.337349397590362
tfim,percentile,2,2,,18,0.9827581018243147,11.441340782122905
tfim,lloyd,3,3,,18,0.805433591057499,8.752136752136753
tfim,topk,3,3,8.0,18,0.9885994811490146,8.402051282051282
tfim,log,3,3,,18,0.5932935966487715,8.752136752136753
tfim,percentile,3,3,,18,0.9848506624908365,8.30200152014188
tfim,lloyd,4,4,,18,0.8134199298524747,6.69281045751634
tfim,topk,4,4,8.0,18,0.9906301198981852,6.491283676703645
tfim,log,4,4,,18,0.6119688937084702,6.69281045751634
tfim,percentile,4,4,,18,0.9879637462264187,6.432665881429132
tfim,lloyd,2,2,,19,0.7936882438194425,12.337349397590362
tfim,topk,2,2,8.0,19,0.9591669606488958,11.636363636363637
tfim,log,2,2,,19,0.4380770869701178,12.337349397590362
tfim,percentile,2,2,,19,0.9807625450535763,11.441340782122905
tfim,lloyd,3,3,,19,0.8095968396303166,8.752136752136753
tfim,topk,3,3,8.0,19,0.9895407831244805,8.402051282051282
tfim,log,3,3,,19,0.6043552950115951,8.752136752136753
tfim,percentile,3,3,,19,0.9864497047976137,8.30200152014188
tfim,lloyd,4,4,,19,0.8130208694000863,6.69281045751634
tfim,topk,4,4,8.0,19,0.9900318821352418,6.491283676703645
tfim,log,4,4,,19,0.6102771210834925,6.69281045751634
tfim,percentile,4,4,,19,0.9867901785777301,6.432665881429132
mps,lloyd,2,2,,0,0.8358508377774285,12.337349397590362
mps,topk,2,2,8.0,0,0.8405605486068343,11.636363636363637
mps,log,2,2,,0,0.8154290684292095,12.337349397590362
mps,percentile,2,2,,0,0.8419624771675092,11.361997226074896
mps,lloyd,3,3,,0,0.9579967650689428,8.752136752136753
mps,topk,3,3,8.0,0,0.9601629220053305,8.402051282051282
mps,log,3,3,,0,0.9515017647306948,8.752136752136753
mps,percentile,3,3,,0,0.9603252180235564,8.261187444850624
mps,lloyd,4,4,,0,0.9877502261009772,6.69281045751634
mps,topk,4,4,8.0,0,0.9885566386761788,6.491283676703645
mps,log,4,4,,0,0.9863949358729971,6.69281045751634
mps,percentile,4,4,,0,0.9886446892751504,6.408761979268531
mps,lloyd,2,2,,1,0.8375561471808611,12.337349397590362
mps,topk,2,2,8.0,1,0.8420597078234467,11.636363636363637
mps,log,2,2,,1,0.8163580640838228,12.337349397590362
mps,percentile,2,2,,1,0.8432614478176557,11.361997226074896
mps,lloyd,3,3,,1,0.9556556665012614,8.752136752136753
mps,topk,3,3,8.0,1,0.9597304963075969,8.402051282051282
mps,log,3,3,,1,0.9477764798332765,8.752136752136753
mps,percentile,3,3,,1,0.9595258958588595,8.261187444850624
mps,lloyd,4,4,,1,0.9873354836511616,6.69281045751634
mps,topk,4,4,8.0,1,0.9884598510373493,6.491283676703645
mps,log,4,4,,1,0.9851199035100557,6.69281045751634
mps,percentile,4,4,,1,0.9885578910219716,6.408761979268531
mps,lloyd,2,2,,2,0.8270494557108552,12.337349397590362
mps,topk,2,2,8.0,2,0.8284376985409381,11.636363636363637
mps,log,2,2,,2,0.804374087498788,12.337349397590362
mps,percentile,2,2,,2,0.8292493845439044,11.361997226074896
mps,lloyd,3,3,,2,0.956029580191259,8.752136752136753
mps,topk,3,3,8.0,2,0.9569042412996396,8.402051282051282
mps,log,3,3,,2,0.9482387817057208,8.752136752136753
mps,percentile,3,3,,2,0.9574286730426123,8.261187444850624
mps,lloyd,4,4,,2,0.9881007090612121,6.69281045751634
mps,topk,4,4,8.0,2,0.9879633636156734,6.491283676703645
mps,log,4,4,,2,0.9864047436538955,6.69281045751634
mps,percentile,4,4,,2,0.9883622928758409,6.408761979268531
mps,lloyd,2,2,,3,0.8332114024330985,12.337349397590362
mps,topk,2,2,8.0,3,0.8394020487752095,11.636363636363637
mps,log,2,2,,3,0.8185758495525938,12.337349397590362
mps,percentile,2,2,,3,0.8405239796008607,11.361997226074896
mps,lloyd,3,3,,3,0.9536480407347678,8.752136752136753
mps,topk,3,3,8.0,3,0.9570233428333712,8.402051282051282
mps,log,3,3,,3,0.9519044882580917,8.752136752136753
mps,percentile,3,3,,3,0.9577473721334078,8.261187444850624
mps,lloyd,4,4,,3,0.9879850572622659,6.69281045751634
mps,topk,4,4,8.0,3,0.9884742388630935,6.491283676703645
mps,log,4,4,,3,0.9870613745605323,6.69281045751634
mps,percentile,4,4,,3,0.9890294240566914,6.408761979268531
mps,lloyd,2,2,,4,0.8340088431152403,12.337349397590362
mps,topk,2,2,8.0,4,0.8435002989983891,11.636363636363637
mps,log,2,2,,4,0.8145467916487372,12.337349397590362
mps,percentile,2,2,,4,0.8400723516721406,11.361997226074896
mps,lloyd,3,3,,4,0.9542303664873576,8.752136752136753
mps,topk,3,3,8.0,4,0.9568927109626305,8.402051282051282
mps,log,3,3,,4,0.9446308624169265,8.752136752136753
mps,percentile,3,3,,4,0.957534464649479,8.261187444850624
mps,lloyd,4,4,,4,0.9847492195438299,6.69281045751634
mps,topk,4,4,8.0,4,0.9877339874745656,6.491283676703645
mps,log,4,4,,4,0.983964635917523,6.69281045751634
mps,percentile,4,4,,4,0.9878628623414546,6.408761979268531
mps,lloyd,2,2,,5,0.8195581852526761,12.337349397590362
mps,topk,2,2,8.0,5,0.8245168454758733,11.636363636363637
mps,log,2,2,,5,0.8044236099763469,12.337349397590362
mps,percentile,2,2,,5,0.8250725937564835,11.361997226074896
mps,lloyd,3,3,,5,0.9537339646823355,8.752136752136753
mps,topk,3,3,8.0,5,0.9560826919824078,8.402051282051282
mps,log,3,3,,5,0.9504634851548679,8.752136752136753
mps,percentile,3,3,,5,0.956443545384572,8.261187444850624
mps,lloyd,4,4,,5,0.987888884773907,6.69281045751634
mps,topk,4,4,8.0,5,0.9890546282224567,6.491283676703645
mps,log,4,4,,5,0.9874528992275441,6.69281045751634
mps,percentile,4,4,,5,0.989011673071043,6.408761979268531
mps,lloyd,2,2,,6,0.8282444226849814,12.337349397590362
mps,topk,2,2,8.0,6,0.8313863288881842,11.636363636363637
mps,log,2,2,,6,0.815134029577842,12.337349397590362
mps,percentile,2,2,,6,0.83205876583993,11.361997226074896
mps,lloyd,3,3,,6,0.9562799165893852,8.752136752136753
mps,topk,3,3,8.0,6,0.9597263750242189,8.402051282051282
mps,log,3,3,,6,0.9533213534901605,8.752136752136753
mps,percentile,3,3,,6,0.9598330487598187,8.261187444850624
mps,lloyd,4,4,,6,0.9875386967250706,6.69281045751634
mps,topk,4,4,8.0,6,0.9894057852081083,6.491283676703645
mps,log,4,4,,6,0.9863856632228437,6.69281045751634
mps,percentile,4,4,,6,0.9895550234964159,6.408761979268531
mps,lloyd,2,2,,7,0.8395881100857409,12.337349397590362
mps,topk,2,2,8.0,7,0.8450915531728391,11.636363636363637
mps,log,2,2,,7,0.8231802809995329,12.337349397590362
mps,percentile,2,2,,7,0.8452841013698709,11.361997226074896
mps,lloyd,3,3,,7,0.9567214365474057,8.752136752136753
mps,topk,3,3,8.0,7,0.958820546625715,8.402051282051282
mps,log,3,3,,7,0.953799146411159,8.752136752136753
mps,percentile,3,3,,7,0.9592862389181095,8.261187444850624
mps,lloyd,4,4,,7,0.9871744039295223,6.69281045751634
mps,topk,4,4,8.0,7,0.98879001623587,6.491283676703645
mps,log,4,4,,7,0.9866992090352151,6.69281045751634
mps,percentile,4,4,,7,0.9889515805288042,6.408761979268531
mps,lloyd,2,2,,8,0.8345915733532232,12.337349397590362
mps,topk,2,2,8.0,8,0.8381867023274505,11.636363636363637
mps,log,2,2,,8,0.823428043788214,12.337349397590362
mps,percentile,2,2,,8,0.8381955220995292,11.361997226074896
mps,lloyd,3,3,,8,0.9572949169488594,8.752136752136753
mps,topk,3,3,8.0,8,0.9599731848114629,8.402051282051282
mps,log,3,3,,8,0.9518696434542677,8.752136752136753
mps,percentile,3,3,,8,0.9602898724482238,8.261187444850624
mps,lloyd,4,4,,8,0.9873974666507112,6.69281045751634
mps,topk,4,4,8.0,8,0.9886332705924411,6.491283676703645
mps,log,4,4,,8,0.9867800119435657,6.69281045751634
mps,percentile,4,4,,8,0.9889762965704078,6.408761979268531
mps,lloyd,2,2,,9,0.8350401114412253,12.337349397590362
mps,topk,2,2,8.0,9,0.8441361850141544,11.636363636363637
mps,log,2,2,,9,0.8056315600700542,12.337349397590362
mps,percentile,2,2,,9,0.8451962526440377,11.361997226074896
mps,lloyd,3,3,,9,0.9479980296338599,8.752136752136753
mps,topk,3,3,8.0,9,0.9542149617169218,8.402051282051282
mps,log,3,3,,9,0.9398400503040325,8.752136752136753
mps,percentile,3,3,,9,0.9550770012226966,8.261187444850624
mps,lloyd,4,4,,9,0.9842257999952491,6.69281045751634
mps,topk,4,4,8.0,9,0.9881109145630033,6.491283676703645
mps,log,4,4,,9,0.9822632207002197,6.69281045751634
mps,percentile,4,4,,9,0.9882003161454919,6.408761979268531
mps,lloyd,2,2,,10,0.8382030304573749,12.337349397590362
mps,topk,2,2,8.0,10,0.8416627333055284,11.636363636363637
mps,log,2,2,,10,0.8173113354927788,12.337349397590362
mps,percentile,2,2,,10,0.842575902034705,11.361997226074896
mps,lloyd,3,3,,10,0.954034133199742,8.752136752136753
mps,topk,3,3,8.0,10,0.9565995470078753,8.402051282051282
mps,log,3,3,,10,0.9501910287942195,8.752136752136753
mps,percentile,3,3,,10,0.9567847977443518,8.261187444850624
mps,lloyd,4,4,,10,0.9870705376432223,6.69281045751634
mps,topk,4,4,8.0,10,0.9880942868194378,6.491283676703645
mps,log,4,4,,10,0.9860239893184833,6.69281045751634
mps,percentile,4,4,,10,0.9882708261851877,6.408761979268531
mps,lloyd,2,2,,11,0.8370551877541744,12.337349397590362
mps,topk,2,2,8.0,11,0.8397530643809084,11.636363636363637
mps,log,2,2,,11,0.8251583565867746,12.337349397590362
mps,percentile,2,2,,11,0.8399278056820217,11.361997226074896
mps,lloyd,3,3,,11,0.9567359649331801,8.752136752136753
mps,topk,3,3,8.0,11,0.957461526097373,8.402051282051282
mps,log,3,3,,11,0.9522818674300327,8.752136752136753
mps,percentile,3,3,,11,0.9575207616426527,8.261187444850624
mps,lloyd,4,4,,11,0.987870874142697,6.69281045751634
mps,topk,4,4,8.0,11,0.9891377522817683,6.491283676703645
mps,log,4,4,,11,0.9877008283155834,6.69281045751634
mps,percentile,4,4,,11,0.9892751261823214,6.408761979268531
mps,lloyd,2,2,,12,0.8305086493796544,12.337349397590362
mps,topk,2,2,8.0,12,0.8326564501806775,11.636363636363637
mps,log,2,2,,12,0.8165316558653058,12.337349397590362
mps,percentile,2,2,,12,0.8315748788135844,11.361997226074896
mps,lloyd,3,3,,12,0.9562486534500366,8.752136752136753
mps,topk,3,3,8.0,12,0.9574463679610796,8.402051282051282
mps,log,3,3,,12,0.9535801980163212,8.752136752136753
mps,percentile,3,3,,12,0.9579008754750251,8.261187444850624
mps,lloyd,4,4,,12,0.988422685766339,6.69281045751634
mps,topk,4,4,8.0,12,0.9891232701753855,6.491283676703645
mps,log,4,4,,12,0.9874099526243317,6.69281045751634
mps,percentile,4,4,,12,0.9891866983132752,6.408761979268531
mps,lloyd,2,2,,13,0.8338512048625281,12.337349397590362
mps,topk,2,2,8.0,13,0.8425224345351341,11.636363636363637
mps,log,2,2,,13,0.7879444026076305,12.337349397590362
mps,percentile,2,2,,13,0.8418210445804718,11.361997226074896
mps,lloyd,3,3,,13,0.950053634264096,8.752136752136753
mps,topk,3,3,8.0,13,0.9553779219976716,8.402051282051282
mps,log,3,3,,13,0.9405266019868924,8.752136752136753
mps,percentile,3,3,,13,0.9564719309267578,8.261187444850624
mps,lloyd,4,4,,13,0.9826348425909001,6.69281045751634
mps,topk,4,4,8.0,13,0.9870545418748701,6.491283676703645
mps,log,4,4,,13,0.9794843202410473,6.69281045751634
mps,percentile,4,4,,13,0.986606403535804,6.408761979268531
mps,lloyd,2,2,,14,0.8351710001612211,12.337349397590362
mps,topk,2,2,8.0,14,0.8375258778170249,11.636363636363637
mps,log,2,2,,14,0.8210349906212151,12.337349397590362
mps,percentile,2,2,,14,0.837144639603244,11.361997226074896
mps,lloyd,3,3,,14,0.9547919029831632,8.752136752136753
mps,topk,3,3,8.0,14,0.9565151542308853,8.402051282051282
mps,log,3,3,,14,0.9527584544208184,8.752136752136753
mps,percentile,3,3,,14,0.9567212782359101,8.261187444850624
mps,lloyd,4,4,,14,0.9881879244335646,6.69281045751634
mps,topk,4,4,8.0,14,0.9890792940957054,6.491283676703645
mps,log,4,4,,14,0.986941969066525,6.69281045751634
mps,percentile,4,4,,14,0.9891378052292964,6.408761979268531
mps,lloyd,2,2,,15,0.8373313109910037,12.337349397590362
mps,topk,2,2,8.0,15,0.8416345097593224,11.636363636363637
mps,log,2,2,,15,0.8210999707523583,12.337349397590362
mps,percentile,2,2,,15,0.8446688278256225,11.361997226074896
mps,lloyd,3,3,,15,0.9507885569424458,8.752136752136753
mps,topk,3,3,8.0,15,0.9553829748640724,8.402051282051282
mps,log,3,3,,15,0.9470885906164724,8.752136752136753
mps,percentile,3,3,,15,0.9555953388347292,8.261187444850624
mps,lloyd,4,4,,15,0.9868304433244948,6.69281045751634
mps,topk,4,4,8.0,15,0.9881755450697962,6.491283676703645
mps,log,4,4,,15,0.9831870175318481,6.69281045751634
mps,percentile,4,4,,15,0.9885214532177801,6.408761979268531
mps,lloyd,2,2,,16,0.8346179739465565,12.337349397590362
mps,topk,2,2,8.0,16,0.8375466581494585,11.636363636363637
mps,log,2,2,,16,0.8233656433541249,12.337349397590362
mps,percentile,2,2,,16,0.8379441656655449,11.361997226074896
mps,lloyd,3,3,,16,0.957038326957047,8.752136752136753
mps,topk,3,3,8.0,16,0.9582791288085077,8.402051282051282
mps,log,3,3,,16,0.9518254853193354,8.752136752136753
mps,percentile,3,3,,16,0.9582857941173878,8.261187444850624
mps,lloyd,4,4,,16,0.98830633445462,6.69281045751634
mps,topk,4,4,8.0,16,0.9883427365990809,6.491283676703645
mps,log,4,4,,16,0.9863890914147759,6.69281045751634
mps,percentile,4,4,,16,0.988691172511528,6.408761979268531
mps,lloyd,2,2,,17,0.8203376695096308,12.337349397590362
mps,topk,2,2,8.0,17,0.8295485898525504,11.636363636363637
mps,log,2,2,,17,0.7794001527597655,12.337349397590362
mps,percentile,2,2,,17,0.8307648365923678,11.361997226074896
mps,lloyd,3,3,,17,0.9531659475350236,8.752136752136753
mps,topk,3,3,8.0,17,0.9561899248089784,8.402051282051282
mps,log,3,3,,17,0.9425998009792268,8.752136752136753
mps,percentile,3,3,,17,0.9569138115827591,8.261187444850624
mps,lloyd,4,4,,17,0.9851421845657172,6.69281045751634
mps,topk,4,4,8.0,17,0.9878738255075223,6.491283676703645
mps,log,4,4,,17,0.9806599070677122,6.69281045751634
mps,percentile,4,4,,17,0.9880088773853318,6.408761979268531
mps,lloyd,2,2,,18,0.8371976851274837,12.337349397590362
mps,topk,2,2,8.0,18,0.8441164311259434,11.636363636363637
mps,log,2,2,,18,0.806588674884226,12.337349397590362
mps,percentile,2,2,,18,0.845714872254508,11.361997226074896
mps,lloyd,3,3,,18,0.9532690573667195,8.752136752136753
mps,topk,3,3,8.0,18,0.9568780187610922,8.402051282051282
mps,log,3,3,,18,0.9425254192134538,8.752136752136753
mps,percentile,3,3,,18,0.9573694200759011,8.261187444850624
mps,lloyd,4,4,,18,0.9859948456473212,6.69281045751634
mps,topk,4,4,8.0,18,0.9878487548675644,6.491283676703645
mps,log,4,4,,18,0.9841180187580509,6.69281045751634
mps,percentile,4,4,,18,0.987996472212368,6.408761979268531
mps,lloyd,2,2,,19,0.8269713258724516,12.337349397590362
mps,topk,2,2,8.0,19,0.8265391464677497,11.636363636363637
mps,log,2,2,,19,0.7982088331945469,12.337349397590362
mps,percentile,2,2,,19,0.8264963394473546,11.361997226074896
mps,lloyd,3,3,,19,0.9517650264204713,8.752136752136753
mps,topk,3,3,8.0,19,0.9533927888215803,8.402051282051282
mps,log,3,3,,19,0.945773270185965,8.752136752136753
mps,percentile,3,3,,19,0.9534180549948161,8.261187444850624
mps,lloyd,4,4,,19,0.9873201224123708,6.69281045751634
mps,topk,4,4,8.0,19,0.9879704076625585,6.491283676703645
mps,log,4,4,,19,0.9857895205325288,6.69281045751634
mps,percentile,4,4,,19,0.9878124233516896,6.408761979268531
haar,topk_sweep,3,3,4.0,0,0.9582292906494139,8.57352171637886
haar,topk_sweep,3,3,8.0,0,0.9581387043033874,8.402051282051282
haar,topk_sweep,3,3,16.0,0,0.9582900422716147,8.078895463510849
haar,topk_sweep,3,3,32.0,0,0.9582696666271325,7.501831501831502
haar,topk_sweep,3,3,4.0,1,0.9611134196408566,8.57352171637886
haar,topk_sweep,3,3,8.0,1,0.9619146913514584,8.402051282051282
haar,topk_sweep,3,3,16.0,1,0.9625345051054406,8.078895463510849
haar,topk_sweep,3,3,32.0,1,0.9633429644414572,7.501831501831502
haar,topk_sweep,3,3,4.0,2,0.9597406422564175,8.57352171637886
haar,topk_sweep,3,3,8.0,2,0.9599333974259585,8.402051282051282
haar,topk_sweep,3,3,16.0,2,0.9596428993907806,8.078895463510849
haar,topk_sweep,3,3,32.0,2,0.9606239556968135,7.501831501831502
haar,topk_sweep,3,3,4.0,3,0.9569271874089704,8.57352171637886
haar,topk_sweep,3,3,8.0,3,0.957586482037624,8.402051282051282
haar,topk_sweep,3,3,16.0,3,0.9579079152402955,8.078895463510849
haar,topk_sweep,3,3,32.0,3,0.9584493228642461,7.501831501831502
haar,topk_sweep,3,3,4.0,4,0.95598087862447,8.57352171637886
haar,topk_sweep,3,3,8.0,4,0.9565434129167663,8.402051282051282
haar,topk_sweep,3,3,16.0,4,0.9570292488311923,8.078895463510849
haar,topk_sweep,3,3,32.0,4,0.9577748634712449,7.501831501831502
haar,topk_sweep,3,3,4.0,5,0.9582825753715561,8.57352171637886
haar,topk_sweep,3,3,8.0,5,0.9594118860268659,8.402051282051282
haar,topk_sweep,3,3,16.0,5,0.9596204496926348,8.078895463510849
haar,topk_sweep,3,3,32.0,5,0.9594444849499209,7.501831501831502
haar,topk_sweep,3,3,4.0,6,0.9561257675736472,8.57352171637886
haar,topk_sweep,3,3,8.0,6,0.9563087175531886,8.402051282051282
haar,topk_sweep,3,3,16.0,6,0.957062432068155,8.078895463510849
haar,topk_sweep,3,3,32.0,6,0.9572547906474702,7.501831501831502
haar,topk_sweep,3,3,4.0,7,0.9575097674356251,8.57352171637886
haar,topk_sweep,3,3,8.0,7,0.9579127737663773,8.402051282051282
haar,topk_sweep,3,3,16.0,7,0.9577382639907421,8.078895463510849
haar,topk_sweep,3,3,32.0,7,0.9581510348833137,7.501831501831502
haar,topk_sweep,3,3,4.0,8,0.9577612961517238,8.57352171637886
haar,topk_sweep,3,3,8.0,8,0.9577259668737642,8.402051282051282
haar,topk_sweep,3,3,16.0,8,0.9583604256278464,8.078895463510849
haar,topk_sweep,3,3,32.0,8,0.9580709521630192,7.501831501831502
haar,topk_sweep,3,3,4.0,9,0.9548603159951993,8.57352171637886
haar,topk_sweep,3,3,8.0,9,0.9552427439818372,8.402051282051282
haar,topk_sweep,3,3,16.0,9,0.9555983230893313,8.078895463510849
haar,topk_sweep,3,3,32.0,9,0.9558869981139843,7.501831501831502
haar,topk_sweep,3,3,4.0,10,0.9589639464661535,8.57352171637886
haar,topk_sweep,3,3,8.0,10,0.9595174917002831,8.402051282051282
haar,topk_sweep,3,3,16.0,10,0.9594917387411552,8.078895463510849
haar,topk_sweep,3,3,32.0,10,0.9598613108345037,7.501831501831502
haar,topk_sweep,3,3,4.0,11,0.9563725206801683,8.57352171637886
haar,topk_sweep,3,3,8.0,11,0.9566320161809307,8.402051282051282
haar,topk_sweep,3,3,16.0,11,0.9571027256364678,8.078895463510849
haar,topk_sweep,3,3,32.0,11,0.9573101745452736,7.501831501831502
haar,topk_sweep,3,3,4.0,12,0.9570274992066061,8.57352171637886
haar,topk_sweep,3,3,8.0,12,0.9574268983558216,8.402051282051282
haar,topk_sweep,3,3,16.0,12,0.9574442868867163,8.078895463510849
haar,topk_sweep,3,3,32.0,12,0.958041132655497,7.501831501831502
haar,topk_sweep,3,3,4.0,13,0.9589627457042502,8.57352171637886
haar,topk_sweep,3,3,8.0,13,0.9590811171821599,8.402051282051282
haar,topk_sweep,3,3,16.0,13,0.9594512352275129,8.078895463510849
haar,topk_sweep,3,3,32.0,13,0.9602912102958029,7.501831501831502
haar,topk_sweep,3,3,4.0,14,0.9580915583046601,8.57352171637886
haar,topk_sweep,3,3,8.0,14,0.9583101724215766,8.402051282051282
haar,topk_sweep,3,3,16.0,14,0.958104233744316,8.078895463510849
haar,topk_sweep,3,3,32.0,14,0.9587798407677242,7.501831501831502
haar,topk_sweep,3,3,4.0,15,0.9597012018344886,8.57352171637886
haar,topk_sweep,3,3,8.0,15,0.9594399263454104,8.402051282051282
haar,topk_sweep,3,3,16.0,15,0.9587733484676265,8.078895463510849
haar,topk_sweep,3,3,32.0,15,0.9598917094377173,7.501831501831502
haar,topk_sweep,3,3,4.0,16,0.9568258908234238,8.57352171637886
haar,topk_sweep,3,3,8.0,16,0.9568876416923272,8.402051282051282
haar,topk_sweep,3,3,16.0,16,0.9573677093742462,8.078895463510849
haar,topk_sweep,3,3,32.0,16,0.9584204787798482,7.501831501831502
haar,topk_sweep,3,3,4.0,17,0.9600509806231913,8.57352171637886
haar,topk_sweep,3,3,8.0,17,0.9605277307215252,8.402051282051282
haar,topk_sweep,3,3,16.0,17,0.9610389220179719,8.078895463510849
haar,topk_sweep,3,3,32.0,17,0.9611926336768337,7.501831501831502
haar,topk_sweep,3,3,4.0,18,0.9554504950820507,8.57352171637886
haar,topk_sweep,3,3,8.0,18,0.9565023067423041,8.402051282051282
haar,topk_sweep,3,3,16.0,18,0.9563790990776049,8.078895463510849
haar,topk_sweep,3,3,32.0,18,0.9567995545516735,7.501831501831502
haar,topk_sweep,3,3,4.0,19,0.9591064375152705,8.57352171637886
haar,topk_sweep,3,3,8.0,19,0.9592444728597299,8.402051282051282
haar,topk_sweep,3,3,16.0,19,0.9600816146802932,8.078895463510849
haar,topk_sweep,3,3,32.0,19,0.959807989146948,7.501831501831502
tfim,topk_sweep,3,3,4.0,0,0.9765853732184442,8.57352171637886
tfim,topk_sweep,3,3,8.0,0,0.9881800525474544,8.402051282051282
tfim,topk_sweep,3,3,16.0,0,0.9950275429475275,8.078895463510849
tfim,topk_sweep,3,3,32.0,0,0.998566930860951,7.501831501831502
tfim,topk_sweep,3,3,4.0,1,0.9767559385806381,8.57352171637886
tfim,topk_sweep,3,3,8.0,1,0.9880686381715221,8.402051282051282
tfim,topk_sweep,3,3,16.0,1,0.9950291153908516,8.078895463510849
tfim,topk_sweep,3,3,32.0,1,0.998562236868592,7.501831501831502
tfim,topk_sweep,3,3,4.0,2,0.9768747870168858,8.57352171637886
tfim,topk_sweep,3,3,8.0,2,0.9881755833969128,8.402051282051282
tfim,topk_sweep,3,3,16.0,2,0.9950689071293674,8.078895463510849
tfim,topk_sweep,3,3,32.0,2,0.9985707780705213,7.501831501831502
tfim,topk_sweep,3,3,4.0,3,0.9785800810900614,8.57352171637886
tfim,topk_sweep,3,3,8.0,3,0.989001286003905,8.402051282051282
tfim,topk_sweep,3,3,16.0,3,0.9952081249263237,8.078895463510849
tfim,topk_sweep,3,3,32.0,3,0.9985902038718251,7.501831501831502
tfim,topk_sweep,3,3,4.0,4,0.9809265196570973,8.57352171637886
tfim,topk_sweep,3,3,8.0,4,0.9904120797222844,8.402051282051282
tfim,topk_sweep,3,3,16.0,4,0.9959198661862252,8.078895463510849
tfim,topk_sweep,3,3,32.0,4,0.9987887991587066,7.501831501831502
tfim,topk_sweep,3,3,4.0,5,0.980452484020721,8.57352171637886
tfim,topk_sweep,3,3,8.0,5,0.9903281440733497,8.402051282051282
tfim,topk_sweep,3,3,16.0,5,0.9958292859400811,8.078895463510849
tfim,topk_sweep,3,3,32.0,5,0.9987474228527236,7.501831501831502
tfim,topk_sweep,3,3,4.0,6,0.9783408238912411,8.57352171637886
tfim,topk_sweep,3,3,8.0,6,0.9889410933683129,8.402051282051282
tfim,topk_sweep,3,3,16.0,6,0.9952991965901572,8.078895463510849
tfim,topk_sweep,3,3,32.0,6,0.9985909404706937,7.501831501831502
tfim,topk_sweep,3,3,4.0,7,0.9762763501940978,8.57352171637886
tfim,topk_sweep,3,3,8.0,7,0.9881168007973231,8.402051282051282
tfim,topk_sweep,3,3,16.0,7,0.9950031812733968,8.078895463510849
tfim,topk_sweep,3,3,32.0,7,0.998565516786525,7.501831501831502
tfim,topk_sweep,3,3,4.0,8,0.980321844082528,8.57352171637886
tfim,topk_sweep,3,3,8.0,8,0.9895374701247568,8.402051282051282
tfim,topk_sweep,3,3,16.0,8,0.9954198600201514,8.078895463510849
tfim,topk_sweep,3,3,32.0,8,0.9986317143395603,7.501831501831502
tfim,topk_sweep,3,3,4.0,9,0.9763662165332716,8.57352171637886
tfim,topk_sweep,3,3,8.0,9,0.9880334599021301,8.402051282051282
tfim,topk_sweep,3,3,16.0,9,0.9949912243888341,8.078895463510849
tfim,topk_sweep,3,3,32.0,9,0.99857050659453,7.501831501831502
tfim,topk_sweep,3,3,4.0,10,0.9791665692514738,8.57352171637886
tfim,topk_sweep,3,3,8.0,10,0.9893549727068331,8.402051282051282
tfim,topk_sweep,3,3,16.0,10,0.9953739440367187,8.078895463510849
tfim,topk_sweep,3,3,32.0,10,0.9985956384793537,7.501831501831502
tfim,topk_sweep,3,3,4.0,11,0.9761542249295638,8.57352171637886
tfim,topk_sweep,3,3,8.0,11,0.9879328674036355,8.402051282051282
tfim,topk_sweep,3,3,16.0,11,0.9950005991916532,8.078895463510849
tfim,topk_sweep,3,3,32.0,11,0.9985692759930682,7.501831501831502
tfim,topk_sweep,3,3,4.0,12,0.9764440947087217,8.57352171637886
tfim,topk_sweep,3,3,8.0,12,0.9880646293325893,8.402051282051282
tfim,topk_sweep,3,3,16.0,12,0.9950647764212559,8.078895463510849
tfim,topk_sweep,3,3,32.0,12,0.9985738457182124,7.501831501831502
tfim,topk_sweep,3,3,4.0,13,0.9763791119841424,8.57352171637886
tfim,topk_sweep,3,3,8.0,13,0.988058275141714,8.402051282051282
tfim,topk_sweep,3,3,16.0,13,0.9950115667299804,8.078895463510849
tfim,topk_sweep,3,3,32.0,13,0.9985673581131739,7.501831501831502
tfim,topk_sweep,3,3,4.0,14,0.9792829567159868,8.57352171637886
tfim,topk_sweep,3,3,8.0,14,0.9893434234001273,8.402051282051282
