state_class,magnitude_quantizer,bits_per_magnitude,bits_per_phase,k,sample_idx,fidelity,compression_ratio
mps_chi4,percentile,2,2,,3,0.8404975312731119,11.361997226074896
mps_chi4,lloyd,3,3,,3,0.9494574283676483,8.752136752136753
mps_chi4,topk,3,3,8.0,3,0.9538436333776135,8.402051282051282
mps_chi4,log,3,3,,3,0.932828806945226,8.752136752136753
mps_chi4,percentile,3,3,,3,0.9537589114351757,8.261187444850624
mps_chi4,lloyd,4,4,,3,0.9828313605607378,6.69281045751634
mps_chi4,topk,4,4,8.0,3,0.9871114541767537,6.491283676703645
mps_chi4,log,4,4,,3,0.9793512785509048,6.69281045751634
mps_chi4,percentile,4,4,,3,0.9878119395170334,6.408761979268531
mps_chi4,lloyd,2,2,,4,0.804722738725957,12.337349397590362
mps_chi4,topk,2,2,8.0,4,0.8108691601617992,11.636363636363637
mps_chi4,log,2,2,,4,0.7759827032121172,12.337349397590362
mps_chi4,percentile,2,2,,4,0.8121689571360614,11.361997226074896
mps_chi4,lloyd,3,3,,4,0.9504136083252105,8.752136752136753
mps_chi4,topk,3,3,8.0,4,0.9537664455462587,8.402051282051282
mps_chi4,log,3,3,,4,0.9349136138580418,8.752136752136753
mps_chi4,percentile,3,3,,4,0.9533571814904694,8.261187444850624
mps_chi4,lloyd,4,4,,4,0.9833211982801991,6.69281045751634
mps_chi4,topk,4,4,8.0,4,0.9866904379450142,6.491283676703645
mps_chi4,log,4,4,,4,0.9810309184088958,6.69281045751634
mps_chi4,percentile,4,4,,4,0.986910251049378,6.408761979268531
mps_chi4,lloyd,2,2,,5,0.8133254804908544,12.337349397590362
mps_chi4,topk,2,2,8.0,5,0.8244828008681939,11.636363636363637
mps_chi4,log,2,2,,5,0.7617135080537059,12.337349397590362
mps_chi4,percentile,2,2,,5,0.8260739483509737,11.361997226074896
mps_chi4,lloyd,3,3,,5,0.9521159321369679,8.752136752136753
mps_chi4,topk,3,3,8.0,5,0.9559007829953887,8.402051282051282
mps_chi4,log,3,3,,5,0.9328566622226386,8.752136752136753
mps_chi4,percentile,3,3,,5,0.9575551038395305,8.261187444850624
mps_chi4,lloyd,4,4,,5,0.9829580795395875,6.69281045751634
mps_chi4,topk,4,4,8.0,5,0.9869603817396814,6.491283676703645
mps_chi4,log,4,4,,5,0.9716305260498648,6.69281045751634
mps_chi4,percentile,4,4,,5,0.9879427657187843,6.408761979268531
mps_chi4,lloyd,2,2,,6,0.8251438707729642,12.337349397590362
mps_chi4,topk,2,2,8.0,6,0.8351458919775476,11.636363636363637
mps_chi4,log,2,2,,6,0.784457989206,12.337349397590362
mps_chi4,percentile,2,2,,6,0.8378024500326424,11.361997226074896
mps_chi4,lloyd,3,3,,6,0.9520125697972773,8.752136752136753
mps_chi4,topk,3,3,8.0,6,0.95326834580382,8.402051282051282
mps_chi4,log,3,3,,6,0.9376030648110629,8.752136752136753
mps_chi4,percentile,3,3,,6,0.9542089422570629,8.261187444850624
mps_chi4,lloyd,4,4,,6,0.9827912999410141,6.69281045751634
mps_chi4,topk,4,4,8.0,6,0.9864281755715881,6.491283676703645
mps_chi4,log,4,4,,6,0.9793316555524973,6.69281045751634
mps_chi4,percentile,4,4,,6,0.9865695540649713,6.408761979268531
mps_chi4,lloyd,2,2,,7,0.8340952025344511,12.337349397590362
mps_chi4,topk,2,2,8.0,7,0.8451402731896804,11.636363636363637
mps_chi4,log,2,2,,7,0.7725208775609776,12.337349397590362
mps_chi4,percentile,2,2,,7,0.8474041057489746,11.361997226074896
mps_chi4,lloyd,3,3,,7,0.946613136150144,8.752136752136753
mps_chi4,topk,3,3,8.0,7,0.9509244097230617,8.402051282051282
mps_chi4,log,3,3,,7,0.9261383549270177,8.752136752136753
mps_chi4,percentile,3,3,,7,0.950827669083211,8.261187444850624
mps_chi4,lloyd,4,4,,7,0.9820725610305877,6.69281045751634
mps_chi4,topk,4,4,8.0,7,0.9867014970992775,6.491283676703645
mps_chi4,log,4,4,,7,0.978347523649465,6.69281045751634
mps_chi4,percentile,4,4,,7,0.9869301968642217,6.408761979268531
mps_chi4,lloyd,2,2,,8,0.80829725779752,12.337349397590362
mps_chi4,topk,2,2,8.0,8,0.8200418674318397,11.636363636363637
mps_chi4,log,2,2,,8,0.7533733264717959,12.337349397590362
mps_chi4,percentile,2,2,,8,0.8206268509231253,11.361997226074896
mps_chi4,lloyd,3,3,,8,0.9486624241381919,8.752136752136753
mps_chi4,topk,3,3,8.0,8,0.9539276997767742,8.402051282051282
mps_chi4,log,3,3,,8,0.9211723546666586,8.752136752136753
mps_chi4,percentile,3,3,,8,0.9551783295484539,8.261187444850624
mps_chi4,lloyd,4,4,,8,0.9817573661317872,6.69281045751634
mps_chi4,topk,4,4,8.0,8,0.9864618979444633,6.491283676703645
mps_chi4,log,4,4,,8,0.9759217639134415,6.69281045751634
mps_chi4,percentile,4,4,,8,0.9868892305830427,6.408761979268531
mps_chi4,lloyd,2,2,,9,0.8230044513317419,12.337349397590362
mps_chi4,topk,2,2,8.0,9,0.8268589303563859,11.636363636363637
mps_chi4,log,2,2,,9,0.7795312810952946,12.337349397590362
mps_chi4,percentile,2,2,,9,0.8296137297249107,11.361997226074896
mps_chi4,lloyd,3,3,,9,0.948683155816596,8.752136752136753
mps_chi4,topk,3,3,8.0,9,0.9513458027730545,8.402051282051282
mps_chi4,log,3,3,,9,0.9222794570267919,8.752136752136753
mps_chi4,percentile,3,3,,9,0.9517436048394805,8.261187444850624
mps_chi4,lloyd,4,4,,9,0.9859800020739008,6.69281045751634
mps_chi4,topk,4,4,8.0,9,0.9874585750921969,6.491283676703645
mps_chi4,log,4,4,,9,0.9810895142796701,6.69281045751634
mps_chi4,percentile,4,4,,9,0.9853415603150146,6.408761979268531
mps_chi4,lloyd,2,2,,10,0.8396553789464458,12.337349397590362
mps_chi4,topk,2,2,8.0,10,0.8407597975552367,11.636363636363637
mps_chi4,log,2,2,,10,0.8244875220184289,12.337349397590362
mps_chi4,percentile,2,2,,10,0.8425860683153319,11.361997226074896
mps_chi4,lloyd,3,3,,10,0.9549553115619772,8.752136752136753
mps_chi4,topk,3,3,8.0,10,0.9564221089347111,8.402051282051282
mps_chi4,log,3,3,,10,0.9487845587693097,8.752136752136753
mps_chi4,percentile,3,3,,10,0.9559147449677042,8.261187444850624
mps_chi4,lloyd,4,4,,10,0.9867562636743373,6.69281045751634
mps_chi4,topk,4,4,8.0,10,0.9884753559257035,6.491283676703645
mps_chi4,log,4,4,,10,0.986458686566516,6.69281045751634
mps_chi4,percentile,4,4,,10,0.9884521854402308,6.408761979268531
mps_chi4,lloyd,2,2,,11,0.8289571250235559,12.337349397590362
mps_chi4,topk,2,2,8.0,11,0.841005312747234,11.636363636363637
mps_chi4,log,2,2,,11,0.7865921539732561,12.337349397590362
mps_chi4,percentile,2,2,,11,0.8447369340556766,11.361997226074896
mps_chi4,lloyd,3,3,,11,0.9512941652435382,8.752136752136753
mps_chi4,topk,3,3,8.0,11,0.9560259472386903,8.402051282051282
mps_chi4,log,3,3,,11,0.9259393674862976,8.752136752136753
mps_chi4,percentile,3,3,,11,0.9567605093525284,8.261187444850624
mps_chi4,lloyd,4,4,,11,0.9822906948685681,6.69281045751634
mps_chi4,topk,4,4,8.0,11,0.9861259129268874,6.491283676703645
mps_chi4,log,4,4,,11,0.979883001719391,6.69281045751634
mps_chi4,percentile,4,4,,11,0.9872380721498308,6.408761979268531
mps_chi4,lloyd,2,2,,12,0.8247842837639944,12.337349397590362
mps_chi4,topk,2,2,8.0,12,0.8343351109305499,11.636363636363637
mps_chi4,log,2,2,,12,0.6808422526194,12.337349397590362
mps_chi4,percentile,2,2,,12,0.8398192354203688,11.361997226074896
mps_chi4,lloyd,3,3,,12,0.944343161526369,8.752136752136753
mps_chi4,topk,3,3,8.0,12,0.9548206175063183,8.402051282051282
mps_chi4,log,3,3,,12,0.8736710128922783,8.752136752136753
mps_chi4,percentile,3,3,,12,0.9556903446553789,8.261187444850624
mps_chi4,lloyd,4,4,,12,0.9785591176507155,6.69281045751634
mps_chi4,topk,4,4,8.0,12,0.9845501103166476,6.491283676703645
mps_chi4,log,4,4,,12,0.9683498533110539,6.69281045751634
mps_chi4,percentile,4,4,,12,0.9859653660826895,6.408761979268531
mps_chi4,lloyd,2,2,,13,0.8109567133528685,12.337349397590362
mps_chi4,topk,2,2,8.0,13,0.8438060849694657,11.636363636363637
mps_chi4,log,2,2,,13,0.7405001117407868,12.337349397590362
mps_chi4,percentile,2,2,,13,0.8456494354072011,11.361997226074896
mps_chi4,lloyd,3,3,,13,0.9460229948139026,8.752136752136753
mps_chi4,topk,3,3,8.0,13,0.9556558542915763,8.402051282051282
mps_chi4,log,3,3,,13,0.9043167089305442,8.752136752136753
mps_chi4,percentile,3,3,,13,0.9565908975052325,8.261187444850624
mps_chi4,lloyd,4,4,,13,0.9772387313496337,6.69281045751634
mps_chi4,topk,4,4,8.0,13,0.985683156647418,6.491283676703645
mps_chi4,log,4,4,,13,0.9487636110402027,6.69281045751634
mps_chi4,percentile,4,4,,13,0.9863725911505495,6.408761979268531
mps_chi4,lloyd,2,2,,14,0.8182464187771477,12.337349397590362
mps_chi4,topk,2,2,8.0,14,0.8317251022856258,11.636363636363637
mps_chi4,log,2,2,,14,0.7698659437580961,12.337349397590362
mps_chi4,percentile,2,2,,14,0.8338974017809417,11.361997226074896
mps_chi4,lloyd,3,3,,14,0.9525525875605145,8.752136752136753
mps_chi4,topk,3,3,8.0,14,0.9555468423085406,8.402051282051282
mps_chi4,log,3,3,,14,0.931338058365773,8.752136752136753
mps_chi4,percentile,3,3,,14,0.9553541434202298,8.261187444850624
mps_chi4,lloyd,4,4,,14,0.984838358834212,6.69281045751634
mps_chi4,topk,4,4,8.0,14,0.987529499823477,6.491283676703645
mps_chi4,log,4,4,,14,0.9820918723111969,6.69281045751634
mps_chi4,percentile,4,4,,14,0.9881001883941217,6.408761979268531
mps_chi4,lloyd,2,2,,15,0.8258611545607862,12.337349397590362
mps_chi4,topk,2,2,8.0,15,0.8379292332439903,11.636363636363637
mps_chi4,log,2,2,,15,0.7716176670822877,12.337349397590362
mps_chi4,percentile,2,2,,15,0.8387574378198464,11.361997226074896
mps_chi4,lloyd,3,3,,15,0.9425973012884559,8.752136752136753
mps_chi4,topk,3,3,8.0,15,0.9488847751967987,8.402051282051282
mps_chi4,log,3,3,,15,0.9238390911091889,8.752136752136753
mps_chi4,percentile,3,3,,15,0.9493778963214257,8.261187444850624
mps_chi4,lloyd,4,4,,15,0.9814092563574969,6.69281045751634
mps_chi4,topk,4,4,8.0,15,0.9853879968931928,6.491283676703645
mps_chi4,log,4,4,,15,0.9758188850618535,6.69281045751634
mps_chi4,percentile,4,4,,15,0.9858276725056268,6.408761979268531
mps_chi4,lloyd,2,2,,16,0.8219032734812225,12.337349397590362
mps_chi4,topk,2,2,8.0,16,0.8280033703969101,11.636363636363637
mps_chi4,log,2,2,,16,0.7824100876197331,12.337349397590362
mps_chi4,percentile,2,2,,16,0.829109500926296,11.361997226074896
mps_chi4,lloyd,3,3,,16,0.9508473330757032,8.752136752136753
mps_chi4,topk,3,3,8.0,16,0.9530419660110184,8.402051282051282
mps_chi4,log,3,3,,16,0.9311885463932837,8.752136752136753
mps_chi4,percentile,3,3,,16,0.954309129562349,8.261187444850624
mps_chi4,lloyd,4,4,,16,0.9855784490449648,6.69281045751634
mps_chi4,topk,4,4,8.0,16,0.9881290242648744,6.491283676703645
mps_chi4,log,4,4,,16,0.9820474551265788,6.69281045751634
mps_chi4,percentile,4,4,,16,0.9878950219713103,6.408761979268531
mps_chi4,lloyd,2,2,,17,0.81959082168365,12.337349397590362
mps_chi4,topk,2,2,8.0,17,0.8367054253877472,11.636363636363637
mps_chi4,log,2,2,,17,0.7453145570307341,12.337349397590362
mps_chi4,percentile,2,2,,17,0.8423468115500761,11.361997226074896
mps_chi4,lloyd,3,3,,17,0.9493615053167999,8.752136752136753
mps_chi4,topk,3,3,8.0,17,0.960450706296391,8.402051282051282
mps_chi4,log,3,3,,17,0.9215326306798872,8.752136752136753
mps_chi4,percentile,3,3,,17,0.961773638057198,8.261187444850624
mps_chi4,lloyd,4,4,,17,0.9828627147718539,6.69281045751634
mps_chi4,topk,4,4,8.0,17,0.9871612946534382,6.491283676703645
mps_chi4,log,4,4,,17,0.9724216771416951,6.69281045751634
mps_chi4,percentile,4,4,,17,0.9883308552376124,6.408761979268531
mps_chi4,lloyd,2,2,,18,0.8346064051109905,12.337349397590362
mps_chi4,topk,2,2,8.0,18,0.8403744531087691,11.636363636363637
mps_chi4,log,2,2,,18,0.8181953081750406,12.337349397590362
mps_chi4,percentile,2,2,,18,0.8411936918340154,11.361997226074896
mps_chi4,lloyd,3,3,,18,0.9530688431534111,8.752136752136753
mps_chi4,topk,3,3,8.0,18,0.9559099759631726,8.402051282051282
mps_chi4,log,3,3,,18,0.947256930812124,8.752136752136753
mps_chi4,percentile,3,3,,18,0.9568143785220495,8.261187444850624
mps_chi4,lloyd,4,4,,18,0.9873241533746377,6.69281045751634
mps_chi4,topk,4,4,8.0,18,0.9882023047432434,6.491283676703645
mps_chi4,log,4,4,,18,0.9858562820109025,6.69281045751634
mps_chi4,percentile,4,4,,18,0.9885482795809127,6.408761979268531
mps_chi4,lloyd,2,2,,19,0.8221338934671256,12.337349397590362
mps_chi4,topk,2,2,8.0,19,0.8381689385612567,11.636363636363637
mps_chi4,log,2,2,,19,0.7655457314286886,12.337349397590362
mps_chi4,percentile,2,2,,19,0.8377982487827389,11.361997226074896
mps_chi4,lloyd,3,3,,19,0.944282837235468,8.752136752136753
mps_chi4,topk,3,3,8.0,19,0.9528631392460797,8.402051282051282
mps_chi4,log,3,3,,19,0.933926009018366,8.752136752136753
mps_chi4,percentile,3,3,,19,0.9536588488291197,8.261187444850624
mps_chi4,lloyd,4,4,,19,0.9846883508966705,6.69281045751634
mps_chi4,topk,4,4,8.0,19,0.9874303305380703,6.491283676703645
mps_chi4,log,4,4,,19,0.9752757201287221,6.69281045751634
mps_chi4,percentile,4,4,,19,0.9879589169887076,6.408761979268531
clifford,lloyd,2,2,,0,0.9999999999999956,12.337349397590362
clifford,topk,2,2,8.0,0,0.9999999999999956,11.636363636363637
clifford,log,2,2,,0,0.9999999999999956,12.337349397590362
clifford,percentile,2,2,,0,0.9999999999999956,12.3003003003003
clifford,lloyd,3,3,,0,0.9999999999999969,8.752136752136753
clifford,topk,3,3,8.0,0,0.9999999999999958,8.402051282051282
clifford,log,3,3,,0,0.9999999999999942,8.752136752136753
clifford,percentile,3,3,,0,0.9999999999999969,8.733475479744136
clifford,lloyd,4,4,,0,1.0,6.69281045751634
clifford,topk,4,4,8.0,0,0.9999999999999931,6.491283676703645
clifford,log,4,4,,0,0.9999999999999927,6.69281045751634
clifford,percentile,4,4,,0,1.0,6.68189233278956
clifford,lloyd,2,2,,1,1.0000000000000049,12.337349397590362
clifford,topk,2,2,8.0,1,1.0000000000000013,11.636363636363637
clifford,log,2,2,,1,1.0000000000000049,12.337349397590362
clifford,percentile,2,2,,1,1.0000000000000049,12.3003003003003
clifford,lloyd,3,3,,1,1.000000000000004,8.752136752136753
clifford,topk,3,3,8.0,1,1.0000000000000018,8.402051282051282
clifford,log,3,3,,1,1.0000000000000044,8.752136752136753
clifford,percentile,3,3,,1,1.000000000000004,8.733475479744136
clifford,lloyd,4,4,,1,1.0000000000000036,6.69281045751634
clifford,topk,4,4,8.0,1,1.000000000000003,6.491283676703645
clifford,log,4,4,,1,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,1,1.0000000000000036,6.68189233278956
clifford,lloyd,2,2,,2,0.9999999999999982,12.337349397590362
clifford,topk,2,2,8.0,2,0.9999999999999982,11.636363636363637
clifford,log,2,2,,2,0.9999999999999982,12.337349397590362
clifford,percentile,2,2,,2,0.9999999999999982,12.3003003003003
clifford,lloyd,3,3,,2,0.9999999999999949,8.752136752136753
clifford,topk,3,3,8.0,2,0.9999999999999949,8.402051282051282
clifford,log,3,3,,2,0.9999999999999949,8.752136752136753
clifford,percentile,3,3,,2,0.9999999999999949,8.733475479744136
clifford,lloyd,4,4,,2,0.9999999999999962,6.69281045751634
clifford,topk,4,4,8.0,2,0.999999999999996,6.491283676703645
clifford,log,4,4,,2,0.9999999999999958,6.69281045751634
clifford,percentile,4,4,,2,0.9999999999999962,6.68189233278956
clifford,lloyd,2,2,,3,1.0000000000000013,12.337349397590362
clifford,topk,2,2,8.0,3,1.0000000000000013,11.636363636363637
clifford,log,2,2,,3,1.0000000000000013,12.337349397590362
clifford,percentile,2,2,,3,1.0000000000000013,12.3003003003003
clifford,lloyd,3,3,,3,1.0000000000000027,8.752136752136753
clifford,topk,3,3,8.0,3,1.0000000000000027,8.402051282051282
clifford,log,3,3,,3,1.0000000000000027,8.752136752136753
clifford,percentile,3,3,,3,1.0000000000000027,8.733475479744136
clifford,lloyd,4,4,,3,1.000000000000003,6.69281045751634
clifford,topk,4,4,8.0,3,1.000000000000003,6.491283676703645
clifford,log,4,4,,3,1.000000000000003,6.69281045751634
clifford,percentile,4,4,,3,1.000000000000003,6.68189233278956
clifford,lloyd,2,2,,4,1.000000000000003,12.337349397590362
clifford,topk,2,2,8.0,4,1.000000000000003,11.636363636363637
clifford,log,2,2,,4,1.000000000000003,12.337349397590362
clifford,percentile,2,2,,4,1.000000000000003,12.3003003003003
clifford,lloyd,3,3,,4,1.0000000000000004,8.752136752136753
clifford,topk,3,3,8.0,4,1.0000000000000004,8.402051282051282
clifford,log,3,3,,4,1.0,8.752136752136753
clifford,percentile,3,3,,4,1.0000000000000004,8.733475479744136
clifford,lloyd,4,4,,4,1.000000000000003,6.69281045751634
clifford,topk,4,4,8.0,4,1.000000000000003,6.491283676703645
clifford,log,4,4,,4,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,4,1.000000000000003,6.68189233278956
clifford,lloyd,2,2,,5,0.9999999999999949,12.337349397590362
clifford,topk,2,2,8.0,5,0.9999999999999964,11.636363636363637
clifford,log,2,2,,5,0.9999999999999949,12.337349397590362
clifford,percentile,2,2,,5,0.9999999999999949,12.3003003003003
clifford,lloyd,3,3,,5,0.9999999999999944,8.752136752136753
clifford,topk,3,3,8.0,5,0.9999999999999987,8.402051282051282
clifford,log,3,3,,5,0.999999999999994,8.752136752136753
clifford,percentile,3,3,,5,0.9999999999999944,8.733475479744136
clifford,lloyd,4,4,,5,0.99999999999999,6.69281045751634
clifford,topk,4,4,8.0,5,0.9999999999999956,6.491283676703645
clifford,log,4,4,,5,0.99999999999999,6.69281045751634
clifford,percentile,4,4,,5,0.99999999999999,6.68189233278956
clifford,lloyd,2,2,,6,1.0000000000000027,12.337349397590362
clifford,topk,2,2,8.0,6,1.0000000000000018,11.636363636363637
clifford,log,2,2,,6,1.0000000000000027,12.337349397590362
clifford,percentile,2,2,,6,1.0000000000000027,12.3003003003003
clifford,lloyd,3,3,,6,1.0000000000000018,8.752136752136753
clifford,topk,3,3,8.0,6,1.0000000000000044,8.402051282051282
clifford,log,3,3,,6,1.0000000000000022,8.752136752136753
clifford,percentile,3,3,,6,1.0000000000000018,8.733475479744136
clifford,lloyd,4,4,,6,1.000000000000004,6.69281045751634
clifford,topk,4,4,8.0,6,1.0000000000000027,6.491283676703645
clifford,log,4,4,,6,1.000000000000004,6.69281045751634
clifford,percentile,4,4,,6,1.000000000000004,6.68189233278956
clifford,lloyd,2,2,,7,1.0000000000000018,12.337349397590362
clifford,topk,2,2,8.0,7,1.0000000000000018,11.636363636363637
clifford,log,2,2,,7,1.0000000000000018,12.337349397590362
clifford,percentile,2,2,,7,1.0000000000000018,12.3003003003003
clifford,lloyd,3,3,,7,1.0000000000000036,8.752136752136753
clifford,topk,3,3,8.0,7,1.000000000000003,8.402051282051282
clifford,log,3,3,,7,1.0000000000000036,8.752136752136753
clifford,percentile,3,3,,7,1.0000000000000036,8.733475479744136
clifford,lloyd,4,4,,7,1.000000000000003,6.69281045751634
clifford,topk,4,4,8.0,7,1.000000000000003,6.491283676703645
clifford,log,4,4,,7,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,7,1.000000000000003,6.68189233278956
clifford,lloyd,2,2,,8,1.000000000000003,12.337349397590362
clifford,topk,2,2,8.0,8,1.000000000000003,11.636363636363637
clifford,log,2,2,,8,1.0000000000000027,12.337349397590362
clifford,percentile,2,2,,8,1.000000000000003,12.3003003003003
clifford,lloyd,3,3,,8,1.000000000000003,8.752136752136753
clifford,topk,3,3,8.0,8,1.0000000000000027,8.402051282051282
clifford,log,3,3,,8,1.0000000000000022,8.752136752136753
clifford,percentile,3,3,,8,1.000000000000003,8.733475479744136
clifford,lloyd,4,4,,8,1.0000000000000036,6.69281045751634
clifford,topk,4,4,8.0,8,1.0000000000000036,6.491283676703645
clifford,log,4,4,,8,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,8,1.0000000000000036,6.68189233278956
clifford,lloyd,2,2,,9,0.9999999999999964,12.337349397590362
clifford,topk,2,2,8.0,9,0.9999999999999951,11.636363636363637
clifford,log,2,2,,9,0.9999999999999964,12.337349397590362
clifford,percentile,2,2,,9,0.9999999999999964,12.3003003003003
clifford,lloyd,3,3,,9,0.9999999999999973,8.752136752136753
clifford,topk,3,3,8.0,9,0.9999999999999956,8.402051282051282
clifford,log,3,3,,9,0.9999999999999978,8.752136752136753
clifford,percentile,3,3,,9,0.9999999999999973,8.733475479744136
clifford,lloyd,4,4,,9,0.9999999999999982,6.69281045751634
clifford,topk,4,4,8.0,9,0.999999999999996,6.491283676703645
clifford,log,4,4,,9,1.0000000000000004,6.69281045751634
clifford,percentile,4,4,,9,0.9999999999999982,6.68189233278956
clifford,lloyd,2,2,,10,1.0000000000000009,12.337349397590362
clifford,topk,2,2,8.0,10,1.0000000000000009,11.636363636363637
clifford,log,2,2,,10,1.0000000000000009,12.337349397590362
clifford,percentile,2,2,,10,1.0000000000000009,12.3003003003003
clifford,lloyd,3,3,,10,1.0,8.752136752136753
clifford,topk,3,3,8.0,10,1.0000000000000013,8.402051282051282
clifford,log,3,3,,10,1.0000000000000018,8.752136752136753
clifford,percentile,3,3,,10,1.0,8.733475479744136
clifford,lloyd,4,4,,10,1.0000000000000036,6.69281045751634
clifford,topk,4,4,8.0,10,1.0000000000000018,6.491283676703645
clifford,log,4,4,,10,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,10,1.0000000000000036,6.68189233278956
clifford,lloyd,2,2,,11,1.0000000000000009,12.337349397590362
clifford,topk,2,2,8.0,11,1.0,11.636363636363637
clifford,log,2,2,,11,1.0000000000000009,12.337349397590362
clifford,percentile,2,2,,11,1.0000000000000009,12.3003003003003
clifford,lloyd,3,3,,11,1.0000000000000004,8.752136752136753
clifford,topk,3,3,8.0,11,1.0000000000000013,8.402051282051282
clifford,log,3,3,,11,1.0000000000000018,8.752136752136753
clifford,percentile,3,3,,11,1.0000000000000004,8.733475479744136
clifford,lloyd,4,4,,11,1.000000000000003,6.69281045751634
clifford,topk,4,4,8.0,11,1.0000000000000009,6.491283676703645
clifford,log,4,4,,11,1.000000000000003,6.69281045751634
clifford,percentile,4,4,,11,1.000000000000003,6.68189233278956
clifford,lloyd,2,2,,12,1.0000000000000018,12.337349397590362
clifford,topk,2,2,8.0,12,1.0000000000000018,11.636363636363637
clifford,log,2,2,,12,1.0000000000000018,12.337349397590362
clifford,percentile,2,2,,12,1.0000000000000018,12.3003003003003
clifford,lloyd,3,3,,12,1.0000000000000036,8.752136752136753
clifford,topk,3,3,8.0,12,1.0000000000000036,8.402051282051282
clifford,log,3,3,,12,1.0000000000000036,8.752136752136753
clifford,percentile,3,3,,12,1.0000000000000036,8.733475479744136
clifford,lloyd,4,4,,12,1.000000000000003,6.69281045751634
clifford,topk,4,4,8.0,12,1.000000000000003,6.491283676703645
clifford,log,4,4,,12,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,12,1.000000000000003,6.68189233278956
clifford,lloyd,2,2,,13,0.9999999999999984,12.337349397590362
clifford,topk,2,2,8.0,13,0.9999999999999987,11.636363636363637
clifford,log,2,2,,13,0.9999999999999996,12.337349397590362
clifford,percentile,2,2,,13,0.9999999999999984,12.3003003003003
clifford,lloyd,3,3,,13,0.9999999999999982,8.752136752136753
clifford,topk,3,3,8.0,13,0.9999999999999984,8.402051282051282
clifford,log,3,3,,13,0.9999999999999987,8.752136752136753
clifford,percentile,3,3,,13,0.9999999999999982,8.733475479744136
clifford,lloyd,4,4,,13,0.9999999999999949,6.69281045751634
clifford,topk,4,4,8.0,13,0.9999999999999947,6.491283676703645
clifford,log,4,4,,13,0.9999999999999951,6.69281045751634
clifford,percentile,4,4,,13,0.9999999999999949,6.68189233278956
clifford,lloyd,2,2,,14,1.0000000000000053,12.337349397590362
clifford,topk,2,2,8.0,14,1.000000000000004,11.636363636363637
clifford,log,2,2,,14,1.0000000000000058,12.337349397590362
clifford,percentile,2,2,,14,1.0000000000000053,12.3003003003003
clifford,lloyd,3,3,,14,1.000000000000004,8.752136752136753
clifford,topk,3,3,8.0,14,1.0000000000000027,8.402051282051282
clifford,log,3,3,,14,1.0000000000000044,8.752136752136753
clifford,percentile,3,3,,14,1.000000000000004,8.733475479744136
clifford,lloyd,4,4,,14,1.000000000000004,6.69281045751634
clifford,topk,4,4,8.0,14,1.0000000000000027,6.491283676703645
clifford,log,4,4,,14,1.0000000000000018,6.69281045751634
clifford,percentile,4,4,,14,1.000000000000004,6.68189233278956
clifford,lloyd,2,2,,15,0.9999999999999987,12.337349397590362
clifford,topk,2,2,8.0,15,0.9999999999999991,11.636363636363637
clifford,log,2,2,,15,0.9999999999999987,12.337349397590362
clifford,percentile,2,2,,15,0.9999999999999987,12.3003003003003
clifford,lloyd,3,3,,15,0.9999999999999989,8.752136752136753
clifford,topk,3,3,8.0,15,0.9999999999999987,8.402051282051282
clifford,log,3,3,,15,0.9999999999999987,8.752136752136753
clifford,percentile,3,3,,15,0.9999999999999989,8.733475479744136
clifford,lloyd,4,4,,15,1.0000000000000018,6.69281045751634
clifford,topk,4,4,8.0,15,1.0000000000000009,6.491283676703645
clifford,log,4,4,,15,0.999999999999998,6.69281045751634
clifford,percentile,4,4,,15,1.0000000000000018,6.68189233278956
clifford,lloyd,2,2,,16,1.0000000000000027,12.337349397590362
clifford,topk,2,2,8.0,16,1.0000000000000027,11.636363636363637
clifford,log,2,2,,16,1.0000000000000027,12.337349397590362
clifford,percentile,2,2,,16,1.0000000000000027,12.3003003003003
clifford,lloyd,3,3,,16,1.0000000000000004,8.752136752136753
clifford,topk,3,3,8.0,16,1.0000000000000004,8.402051282051282
clifford,log,3,3,,16,1.0,8.752136752136753
clifford,percentile,3,3,,16,1.0000000000000004,8.733475479744136
clifford,lloyd,4,4,,16,1.000000000000003,6.69281045751634
clifford,topk,4,4,8.0,16,1.000000000000003,6.491283676703645
clifford,log,4,4,,16,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,16,1.000000000000003,6.68189233278956
clifford,lloyd,2,2,,17,1.0000000000000009,12.337349397590362
clifford,topk,2,2,8.0,17,1.0000000000000018,11.636363636363637
clifford,log,2,2,,17,1.0000000000000009,12.337349397590362
clifford,percentile,2,2,,17,1.0000000000000009,12.3003003003003
clifford,lloyd,3,3,,17,1.0,8.752136752136753
clifford,topk,3,3,8.0,17,1.0000000000000022,8.402051282051282
clifford,log,3,3,,17,1.0000000000000018,8.752136752136753
clifford,percentile,3,3,,17,1.0,8.733475479744136
clifford,lloyd,4,4,,17,1.0000000000000036,6.69281045751634
clifford,topk,4,4,8.0,17,1.0000000000000013,6.491283676703645
clifford,log,4,4,,17,1.0000000000000036,6.69281045751634
clifford,percentile,4,4,,17,1.0000000000000036,6.68189233278956
